magnitude,trial,task,auc,w_mb,w_me,w_k,w_r,c_w_psi,c_w_q,c_w_m,c_w_b
0.1,5,wake_vs_deep_sleep,1.0,0.3694183386768824,0.2188730570424387,0.2000296474480937,0.23219487512756254,0.40625426589373814,0.18918624119995422,0.15748195540474172,0.18639571225006285
0.1,5,wake_vs_reflex,1.0,0.3694183386768824,0.2188730570424387,0.2000296474480937,0.23219487512756254,0.40625426589373814,0.18918624119995422,0.15748195540474172,0.18639571225006285
0.1,5,wake_vs_anxiety,1.0,0.3694183386768824,0.2188730570424387,0.2000296474480937,0.23219487512756254,0.40625426589373814,0.18918624119995422,0.15748195540474172,0.18639571225006285
0.1,5,wake_vs_nonwake,1.0,0.3694183386768824,0.2188730570424387,0.2000296474480937,0.23219487512756254,0.40625426589373814,0.18918624119995422,0.15748195540474172,0.18639571225006285
0.1,5,integrated_vs_low,1.0,0.3694183386768824,0.2188730570424387,0.2000296474480937,0.23219487512756254,0.40625426589373814,0.18918624119995422,0.15748195540474172,0.18639571225006285
0.1,6,wake_vs_deep_sleep,1.0,0.3235282753239972,0.20025319726482535,0.2077704974257155,0.25405583046104513,0.4229798086494052,0.2121649810472905,0.17732384240693724,0.1886034241409595
0.1,6,wake_vs_reflex,1.0,0.3235282753239972,0.20025319726482535,0.2077704974257155,0.25405583046104513,0.4229798086494052,0.2121649810472905,0.17732384240693724,0.1886034241409595
0.1,6,wake_vs_anxiety,1.0,0.3235282753239972,0.20025319726482535,0.2077704974257155,0.25405583046104513,0.4229798086494052,0.2121649810472905,0.17732384240693724,0.1886034241409595
0.1,6,wake_vs_nonwake,1.0,0.3235282753239972,0.20025319726482535,0.2077704974257155,0.25405583046104513,0.4229798086494052,0.2121649810472905,0.17732384240693724,0.1886034241409595
0.1,6,integrated_vs_low,1.0,0.3235282753239972,0.20025319726482535,0.2077704974257155,0.25405583046104513,0.4229798086494052,0.2121649810472905,0.17732384240693724,0.1886034241409595
0.1,7,wake_vs_deep_sleep,1.0,0.3241740426090119,0.1849501521460138,0.2171025020402603,0.24487890969124704,0.4320853822602846,0.19954336181406135,0.1755373832339618,0.19640243725369091
0.1,7,wake_vs_reflex,1.0,0.3241740426090119,0.1849501521460138,0.2171025020402603,0.24487890969124704,0.4320853822602846,0.19954336181406135,0.1755373832339618,0.19640243725369091
0.1,7,wake_vs_anxiety,1.0,0.3241740426090119,0.1849501521460138,0.2171025020402603,0.24487890969124704,0.4320853822602846,0.19954336181406135,0.1755373832339618,0.19640243725369091
0.1,7,wake_vs_nonwake,1.0,0.3241740426090119,0.1849501521460138,0.2171025020402603,0.24487890969124704,0.4320853822602846,0.19954336181406135,0.1755373832339618,0.19640243725369091
0.1,7,integrated_vs_low,1.0,0.3241740426090119,0.1849501521460138,0.2171025020402603,0.24487890969124704,0.4320853822602846,0.19954336181406135,0.1755373832339618,0.19640243725369091
0.1,8,wake_vs_deep_sleep,1.0,0.33505123588174385,0.2169923371724811,0.18099437965545026,0.25275990211634125,0.4620577600512977,0.18423589615003014,0.15777154630017304,0.17708811549538694
0.1,8,wake_vs_reflex,1.0,0.33505123588174385,0.2169923371724811,0.18099437965545026,0.25275990211634125,0.4620577600512977,0.18423589615003014,0.15777154630017304,0.17708811549538694
0.1,8,wake_vs_anxiety,1.0,0.33505123588174385,0.2169923371724811,0.18099437965545026,0.25275990211634125,0.4620577600512977,0.18423589615003014,0.15777154630017304,0.17708811549538694
0.1,8,wake_vs_nonwake,1.0,0.33505123588174385,0.2169923371724811,0.18099437965545026,0.25275990211634125,0.4620577600512977,0.18423589615003014,0.15777154630017304,0.17708811549538694
0.1,8,integrated_vs_low,1.0,0.33505123588174385,0.2169923371724811,0.18099437965545026,0.25275990211634125,0.4620577600512977,0.18423589615003014,0.15777154630017304,0.17708811549538694
