t,scenario,C_base,S,C_hum,K_ck,M_r,P_u,R_a,M_medio_agentes
31.400000000000002,privado,0.6510514290011558,0.0,0.6510514290011558,0.0,0.0,0.0,0.0,1.496006641362527
31.5,privado,0.6497261950849187,0.0,0.6497261950849187,0.0,0.0,0.0,0.0,1.4990661829635274
31.6,privado,0.6426740560349801,0.0,0.6426740560349801,0.0,0.0,0.0,0.0,1.502116595315603
31.700000000000003,privado,0.6244083711410766,0.0,0.6244083711410766,0.0,0.0,0.0,0.0,1.5051499444694627
31.8,privado,0.6168577720915834,0.0,0.6168577720915834,0.0,0.0,0.0,0.0,1.5081474835549746
31.900000000000002,privado,0.6191756011233442,0.0,0.6191756011233442,0.0,0.0,0.0,0.0,1.5111519412546826
32.0,privado,0.6268377204784183,0.0,0.6268377204784183,0.0,0.0,0.0,0.0,1.5141492135925985
32.1,privado,0.6312395262763322,0.0,0.6312395262763322,0.0,0.0,0.0,0.0,1.5171618690685955
32.2,privado,0.6375857443812347,0.0,0.6375857443812347,0.0,0.0,0.0,0.0,1.520174861659274
32.300000000000004,privado,0.6550197582552655,0.0,0.6550197582552655,0.0,0.0,0.0,0.0,1.523168755729923
32.4,privado,0.6714826628152861,0.0,0.6714826628152861,0.0,0.0,0.0,0.0,1.5261619266871977
32.5,privado,0.6774795284114082,0.0,0.6774795284114082,0.0,0.0,0.0,0.0,1.5291445054161514
32.6,privado,0.6781568793602576,0.0,0.6781568793602576,0.0,0.0,0.0,0.0,1.532098522899688
32.7,privado,0.6826674174766154,0.0,0.6826674174766154,0.0,0.0,0.0,0.0,1.535039640380529
32.800000000000004,privado,0.6806640998571891,0.0,0.6806640998571891,0.0,0.0,0.0,0.0,1.537941404287283
32.9,privado,0.679758591019115,0.0,0.679758591019115,0.0,0.0,0.0,0.0,1.5407998929771622
33.0,privado,0.6864908835737529,0.0,0.6864908835737529,0.0,0.0,0.0,0.0,1.5436440066185615
33.1,privado,0.6922790905843275,0.0,0.6922790905843275,0.0,0.0,0.0,0.0,1.5464667113924802
33.2,privado,0.6886823514042559,0.0,0.6886823514042559,0.0,0.0,0.0,0.0,1.5492124709746147
33.300000000000004,privado,0.6789958283158004,0.0,0.6789958283158004,0.0,0.0,0.0,0.0,1.5519129302277508
33.4,privado,0.6662795865489225,0.0,0.6662795865489225,0.0,0.0,0.0,0.0,1.5545374368719462
33.5,privado,0.6629014048750077,0.0,0.6629014048750077,0.0,0.0,0.0,0.0,1.5570953655262094
33.6,privado,0.6592558880697552,0.0,0.6592558880697552,0.0,0.0,0.0,0.0,1.5596147650602845
33.7,privado,0.6583102092098636,0.0,0.6583102092098636,0.0,0.0,0.0,0.0,1.5620645765359793
33.800000000000004,privado,0.6515708483035207,0.0,0.6515708483035207,0.0,0.0,0.0,0.0,1.564431134750571
33.9,privado,0.6432653424022081,0.0,0.6432653424022081,0.0,0.0,0.0,0.0,1.5667351025513403
34.0,privado,0.6354953288245417,0.0,0.6354953288245417,0.0,0.0,0.0,0.0,1.5689310453291172
34.1,privado,0.6240783104396546,0.0,0.6240783104396546,0.0,0.0,0.0,0.0,1.5710147759382784
34.2,privado,0.6193196699571268,0.0,0.6193196699571268,0.0,0.0,0.0,0.0,1.5730684380720887
34.300000000000004,privado,0.6199701613176147,0.0,0.6199701613176147,0.0,0.0,0.0,0.0,1.5751264066823307
34.4,privado,0.6303116992238909,0.0,0.6303116992238909,0.0,0.0,0.0,0.0,1.5772430728871925
34.5,privado,0.6399555874337178,0.0,0.6399555874337178,0.0,0.0,0.0,0.0,1.5793876275951328
34.6,privado,0.6448733884952145,0.0,0.6448733884952145,0.0,0.0,0.0,0.0,1.5815734596813338
34.7,privado,0.6410737725058474,0.0,0.6410737725058474,0.0,0.0,0.0,0.0,1.583796859761239
34.800000000000004,privado,0.6395571212852551,0.0,0.6395571212852551,0.0,0.0,0.0,0.0,1.586096623822633
34.9,privado,0.641475155450942,0.0,0.641475155450942,0.0,0.0,0.0,0.0,1.5884202196376833
35.0,privado,0.6500780100261229,0.0,0.6500780100261229,0.0,0.0,0.0,0.0,1.5907881130300308
35.1,privado,0.6590495154766308,0.0,0.6590495154766308,0.0,0.0,0.0,0.0,1.5931861631272601
35.2,privado,0.670544259327537,0.0,0.670544259327537,0.0,0.0,0.0,0.0,1.595625703898063
35.300000000000004,privado,0.6736060945602051,0.0,0.6736060945602051,0.0,0.0,0.0,0.0,1.5980841912494868
35.4,privado,0.6724273497328845,0.0,0.6724273497328845,0.0,0.0,0.0,0.0,1.600577549943401
35.5,privado,0.6681178328456485,0.0,0.6681178328456485,0.0,0.0,0.0,0.0,1.6030726944359854
35.6,privado,0.6673377787490051,0.0,0.6673377787490051,0.0,0.0,0.0,0.0,1.6055770729497496
35.7,privado,0.685485058714441,0.0,0.685485058714441,0.0,0.0,0.0,0.0,1.6080975702824338
35.800000000000004,privado,0.6963840624793874,0.0,0.6963840624793874,0.0,0.0,0.0,0.0,1.6106404163572061
35.9,privado,0.699182315853146,0.0,0.699182315853146,0.0,0.0,0.0,0.0,1.6131872187149163
36.0,privado,0.6960687324526442,0.0,0.6960687324526442,0.0,0.0,0.0,0.0,1.6157133500193501
36.1,privado,0.6956069584259275,0.0,0.6956069584259275,0.0,0.0,0.0,0.0,1.6182302007040403
36.2,privado,0.6927326085972234,0.0,0.6927326085972234,0.0,0.0,0.0,0.0,1.6207479139397858
36.300000000000004,privado,0.6877495940507865,0.0,0.6877495940507865,0.0,0.0,0.0,0.0,1.6232531212698316
36.4,privado,0.6827254702406172,0.0,0.6827254702406172,0.0,0.0,0.0,0.0,1.625735043951823
36.5,privado,0.6799023779773652,0.0,0.6799023779773652,0.0,0.0,0.0,0.0,1.6281795335168845
36.6,privado,0.6742430402096204,0.0,0.6742430402096204,0.0,0.0,0.0,0.0,1.630588470113627
36.7,privado,0.671471173375952,0.0,0.671471173375952,0.0,0.0,0.0,0.0,1.6329581730400409
36.800000000000004,privado,0.6672679050030945,0.0,0.6672679050030945,0.0,0.0,0.0,0.0,1.6353077917810126
36.9,privado,0.6570794672305711,0.0,0.6570794672305711,0.0,0.0,0.0,0.0,1.6376065109435167
37.0,privado,0.6545153287764583,0.0,0.6545153287764583,0.0,0.0,0.0,0.0,1.6398591085488736
37.1,privado,0.6601797442069277,0.0,0.6601797442069277,0.0,0.0,0.0,0.0,1.642085351615298
37.2,privado,0.6574928312145136,0.0,0.6574928312145136,0.0,0.0,0.0,0.0,1.644281311995123
37.300000000000004,privado,0.6505002649155419,0.0,0.6505002649155419,0.0,0.0,0.0,0.0,1.6464241783252982
37.4,privado,0.6491195763330757,0.0,0.6491195763330757,0.0,0.0,0.0,0.0,1.6485397096963585
37.5,privado,0.647265748946761,0.0,0.647265748946761,0.0,0.0,0.0,0.0,1.650606233283281
37.6,privado,0.6473057389868925,0.0,0.6473057389868925,0.0,0.0,0.0,0.0,1.6525995063931784
37.7,privado,0.6507572102563355,0.0,0.6507572102563355,0.0,0.0,0.0,0.0,1.654597298737447
37.800000000000004,privado,0.6606105974744005,0.0,0.6606105974744005,0.0,0.0,0.0,0.0,1.6566363300825704
37.9,privado,0.6646309869073894,0.0,0.6646309869073894,0.0,0.0,0.0,0.0,1.6587107783383008
38.0,privado,0.6704761074793291,0.0,0.6704761074793291,0.0,0.0,0.0,0.0,1.660803848386138
38.1,privado,0.671697389130251,0.0,0.671697389130251,0.0,0.0,0.0,0.0,1.6629208560988737
38.2,privado,0.6689617817764462,0.0,0.6689617817764462,0.0,0.0,0.0,0.0,1.6650879050074177
38.300000000000004,privado,0.6653109741763134,0.0,0.6653109741763134,0.0,0.0,0.0,0.0,1.6672484741404152
38.400000000000006,privado,0.6643646731946455,0.0,0.6643646731946455,0.0,0.0,0.0,0.0,1.669435363742961
38.5,privado,0.6684016493679527,0.0,0.6684016493679527,0.0,0.0,0.0,0.0,1.6716542094136742
38.6,privado,0.6629146220404831,0.0,0.6629146220404831,0.0,0.0,0.0,0.0,1.6738624013413326
38.7,privado,0.6572666568872891,0.0,0.6572666568872891,0.0,0.0,0.0,0.0,1.6760562360578355
38.800000000000004,privado,0.6654768722480278,0.0,0.6654768722480278,0.0,0.0,0.0,0.0,1.6782900404524925
38.900000000000006,privado,0.6708505195760239,0.0,0.6708505195760239,0.0,0.0,0.0,0.0,1.680533070220776
39.0,privado,0.6747171942402883,0.0,0.6747171942402883,0.0,0.0,0.0,0.0,1.6827675498238495
39.1,privado,0.6782270628942494,0.0,0.6782270628942494,0.0,0.0,0.0,0.0,1.6849984892295333
39.2,privado,0.6796684133714019,0.0,0.6796684133714019,0.0,0.0,0.0,0.0,1.6872321883631933
39.300000000000004,privado,0.6828774145879128,0.0,0.6828774145879128,0.0,0.0,0.0,0.0,1.689453401090132
39.400000000000006,privado,0.6968997241719372,0.0,0.6968997241719372,0.0,0.0,0.0,0.0,1.691683860905717
39.5,privado,0.7016671354807325,0.0,0.7016671354807325,0.0,0.0,0.0,0.0,1.693871022057572
39.6,privado,0.7072579337505748,0.0,0.7072579337505748,0.0,0.0,0.0,0.0,1.6960485037159607
39.7,privado,0.7069499439322082,0.0,0.7069499439322082,0.0,0.0,0.0,0.0,1.6982192828524618
39.800000000000004,privado,0.7082206111122986,0.0,0.7082206111122986,0.0,0.0,0.0,0.0,1.7003349334398257
39.900000000000006,privado,0.7070354630154678,0.0,0.7070354630154678,0.0,0.0,0.0,0.0,1.7024212430128423
0.0,compartilhado,0.07854038788607029,0.0,0.07854038788607029,4.5397868702434395e-05,0.0,0.0,0.0,0.08320012874570303
0.1,compartilhado,0.07915552344025467,0.0,0.07915552344025467,4.5397868702434395e-05,0.0,0.0,0.0,0.08644648145671993
0.2,compartilhado,0.07980030667945273,0.0,0.07980030667945273,4.5397868702434395e-05,0.0,0.0,0.0,0.0897391117191878
0.30000000000000004,compartilhado,0.0804878078760202,0.0,0.0804878078760202,4.5397868702434395e-05,0.0,0.0,0.0,0.09302933464278482
0.4,compartilhado,0.08120543082156217,0.0,0.08120543082156217,4.5397868702434395e-05,0.0,0.0,0.0,0.09636490600834545
0.5,compartilhado,0.4611927412136648,0.0,0.4611927412136648,4.5397868702434395e-05,0.0,0.0,0.0,0.10158564459719352
0.6000000000000001,compartilhado,0.44730298076064456,0.0,0.44730298076064456,4.5397868702434395e-05,0.0,0.0,0.0,0.10672871873855555
0.7000000000000001,compartilhado,0.5070746327554757,0.0,0.5070746327554757,4.5397868702434395e-05,0.0,0.0,0.0,0.11244180588116
0.8,compartilhado,0.5178874934166262,0.0,0.5178874934166262,4.5397868702434395e-05,0.0,0.0,0.0,0.11827920752665735
0.9,compartilhado,0.5217299439216304,0.0,0.5217299439216304,4.5397868702434395e-05,0.0,0.0,0.0,0.12417049978003401
1.0,compartilhado,0.5246270601606802,0.0,0.5246270601606802,4.5397868702434395e-05,0.0,0.0,0.0,0.13010948840879868
1.1,compartilhado,0.524127387166783,0.0,0.524127387166783,4.5397868702434395e-05,0.0,0.0,0.0,0.1360586794047881
1.2000000000000002,compartilhado,0.5308427091138579,0.0,0.5308427091138579,4.5397868702434395e-05,0.0,0.0,0.0,0.14203923798936668
1.3,compartilhado,0.5313173903673162,0.0,0.5313173903673162,4.5397868702434395e-05,0.0,0.0,0.0,0.1480138608647118
1.4000000000000001,compartilhado,0.5278190805609699,0.0,0.5278190805609699,4.5397868702434395e-05,0.0,0.0,0.0,0.15397161454815148
1.5,compartilhado,0.5241520865442646,0.0,0.5241520865442646,4.5397868702434395e-05,0.0,0.0,0.0,0.1598923456834272
1.6,compartilhado,0.5146043194515599,0.0,0.5146043194515599,4.5397868702434395e-05,0.0,0.0,0.0,0.165753741649179
1.7000000000000002,compartilhado,0.5029415104835018,0.0,0.5029415104835018,4.5397868702434395e-05,0.0,0.0,0.0,0.17154449068801947
1.8,compartilhado,0.49187643447171825,0.0,0.49187643447171825,4.5397868702434395e-05,0.0,0.0,0.0,0.17725068580547848
1.9000000000000001,compartilhado,0.49498956163622276,0.0,0.49498956163622276,4.5397868702434395e-05,0.0,0.0,0.0,0.18290747403315832
2.0,compartilhado,0.5139028402500179,0.0,0.5139028402500179,4.5397868702434395e-05,0.0,0.0,0.0,0.18859907985119484
2.1,compartilhado,0.5217564830597259,0.0,0.5217564830597259,4.5397868702434395e-05,0.0,0.0,0.0,0.1942913950458628
2.2,compartilhado,0.5175018129188746,0.0,0.5175018129188746,4.5397868702434395e-05,0.0,0.0,0.0,0.1999074135779344
2.3000000000000003,compartilhado,0.5242049977106726,0.0,0.5242049977106726,4.5397868702434395e-05,0.0,0.0,0.0,0.20551411217807075
2.4000000000000004,compartilhado,0.5144514632634344,0.0,0.5144514632634344,4.5397868702434395e-05,0.0,0.0,0.0,0.21101691172323123
2.5,compartilhado,0.5275161629995301,0.0,0.5275161629995301,4.5397868702434395e-05,0.0,0.0,0.0,0.2165743755312768
2.6,compartilhado,0.5225211473487589,0.0,0.5225211473487589,4.5397868702434395e-05,0.0,0.0,0.0,0.22207018591316163
2.7,compartilhado,0.5198290215126922,0.0,0.5198290215126922,4.5397868702434395e-05,0.0,0.0,0.0,0.22752545355358889
2.8000000000000003,compartilhado,0.5291637577980108,0.0,0.5291637577980108,4.5397868702434395e-05,0.0,0.0,0.0,0.23304278042739554
2.9000000000000004,compartilhado,0.5370893599814291,0.0,0.5370893599814291,4.5397868702434395e-05,0.0,0.0,0.0,0.2386043669852108
3.0,compartilhado,0.5401127190531237,0.0,0.5401127190531237,4.5397868702434395e-05,0.0,0.0,0.0,0.24421700925336515
3.1,compartilhado,0.5413468951058451,0.0,0.5413468951058451,4.5397868702434395e-05,0.0,0.0,0.0,0.24985166714872786
3.2,compartilhado,0.5364541041323706,0.0,0.5364541041323706,4.5397868702434395e-05,0.0,0.0,0.0,0.25549933741030706
3.3000000000000003,compartilhado,0.5359937779984483,0.0,0.5359937779984483,4.5397868702434395e-05,0.0,0.0,0.0,0.26116290855699253
3.4000000000000004,compartilhado,0.5393970665724563,0.0,0.5393970665724563,4.5397868702434395e-05,0.0,0.0,0.0,0.2668679639736311
3.5,compartilhado,0.5362357718877042,0.0,0.5362357718877042,4.5397868702434395e-05,0.0,0.0,0.0,0.2725925751186574
3.6,compartilhado,0.533059667200376,0.0,0.533059667200376,4.5397868702434395e-05,0.0,0.0,0.0,0.27830567499506254
3.7,compartilhado,0.5306087815417844,0.0,0.5306087815417844,4.5397868702434395e-05,0.0,0.0,0.0,0.2840373093529691
3.8000000000000003,compartilhado,0.521353073062594,0.0,0.521353073062594,4.5397868702434395e-05,0.0,0.0,0.0,0.2897106229464387
3.9000000000000004,compartilhado,0.51339553740129,0.0,0.51339553740129,4.5397868702434395e-05,0.0,0.0,0.0,0.2953574823806131
4.0,compartilhado,0.5134211771505797,0.0,0.5134211771505797,4.5397868702434395e-05,0.0,0.0,0.0,0.3010271294946977
4.1000000000000005,compartilhado,0.5256543090093078,0.0,0.5256543090093078,4.5397868702434395e-05,0.0,0.0,0.0,0.30674295854762723
4.2,compartilhado,0.5346650475383956,0.0,0.5346650475383956,4.5397868702434395e-05,0.0,0.0,0.0,0.3124988838481755
4.3,compartilhado,0.5464026575286232,0.0,0.5464026575286232,4.5397868702434395e-05,0.0,0.0,0.0,0.31833269670786335
4.4,compartilhado,0.547787439276186,0.0,0.547787439276186,4.5397868702434395e-05,0.0,0.0,0.0,0.3241672405253777
4.5,compartilhado,0.5497048628298872,0.0,0.5497048628298872,4.5397868702434395e-05,0.0,0.0,0.0,0.3300113759194403
4.6000000000000005,compartilhado,0.5560905167476423,0.0,0.5560905167476423,4.5397868702434395e-05,0.0,0.0,0.0,0.3358655028055433
4.7,compartilhado,0.5614178642584877,0.0,0.5614178642584877,4.5397868702434395e-05,0.0,0.0,0.0,0.3417174351209353
4.800000000000001,compartilhado,0.5644753482107105,0.0,0.5644753482107105,4.5397868702434395e-05,0.0,0.0,0.0,0.3475719818496268
4.9,compartilhado,0.5667507153231988,0.0,0.5667507153231988,4.5397868702434395e-05,0.0,0.0,0.0,0.3534026870296042
5.0,compartilhado,0.5722906510710293,0.0,0.5722906510710293,4.5397868702434395e-05,0.0,0.0,0.0,0.3592275362248083
5.1000000000000005,compartilhado,0.5725801671252746,0.0,0.5725801671252746,4.5397868702434395e-05,0.0,0.0,0.0,0.36501966742252445
5.2,compartilhado,0.5740103145471248,0.0,0.5740103145471248,4.5397868702434395e-05,0.0,0.0,0.0,0.37075951424281584
5.300000000000001,compartilhado,0.5719745701884432,0.0,0.5719745701884432,4.5397868702434395e-05,0.0,0.0,0.0,0.37642435424246135
5.4,compartilhado,0.5657710681195387,0.0,0.5657710681195387,4.5397868702434395e-05,0.0,0.0,0.0,0.38199781313185266
5.5,compartilhado,0.5662644451205616,0.0,0.5662644451205616,4.5397868702434395e-05,0.0,0.0,0.0,0.3875324602448358
5.6000000000000005,compartilhado,0.5676431288292993,0.0,0.5676431288292993,4.5397868702434395e-05,0.0,0.0,0.0,0.393033942018832
5.7,compartilhado,0.5626918880565452,0.0,0.5626918880565452,4.5397868702434395e-05,0.0,0.0,0.0,0.39851854554036903
5.800000000000001,compartilhado,0.569252802490047,0.0,0.569252802490047,4.5397868702434395e-05,0.0,0.0,0.0,0.40396720970526373
5.9,compartilhado,0.5703352749248798,0.0,0.5703352749248798,4.5397868702434395e-05,0.0,0.0,0.0,0.40932096596124634
6.0,compartilhado,0.572687467780959,0.0,0.572687467780959,4.5397868702434395e-05,0.0,0.0,0.0,0.41461731045312256
6.1000000000000005,compartilhado,0.5712970474490465,0.0,0.5712970474490465,4.5397868702434395e-05,0.0,0.0,0.0,0.41981610654412915
6.2,compartilhado,0.567103330710275,0.0,0.567103330710275,4.5397868702434395e-05,0.0,0.0,0.0,0.4249632049633758
6.300000000000001,compartilhado,0.5647201683985255,0.0,0.5647201683985255,4.5397868702434395e-05,0.0,0.0,0.0,0.4301241148023188
6.4,compartilhado,0.5572028580478989,0.0,0.5572028580478989,4.5397868702434395e-05,0.0,0.0,0.0,0.435277693348761
6.5,compartilhado,0.5640817064312884,0.0,0.5640817064312884,4.5397868702434395e-05,0.0,0.0,0.0,0.4404849366258426
6.6000000000000005,compartilhado,0.5750139750702733,0.0,0.5750139750702733,4.5397868702434395e-05,0.0,0.0,0.0,0.44579671323132086
6.7,compartilhado,0.5798222460865994,0.0,0.5798222460865994,4.5397868702434395e-05,0.0,0.0,0.0,0.45115519548312644
6.800000000000001,compartilhado,0.5797939639737707,0.0,0.5797939639737707,4.5397868702434395e-05,0.0,0.0,0.0,0.45655122726009406
6.9,compartilhado,0.578963833152878,0.0,0.578963833152878,4.5397868702434395e-05,0.0,0.0,0.0,0.46199766059961944
7.0,compartilhado,0.5765507775631373,0.0,0.5765507775631373,4.5397868702434395e-05,0.0,0.0,0.0,0.46748710239952174
7.1000000000000005,compartilhado,0.5814881283728404,0.0,0.5814881283728404,4.5397868702434395e-05,0.0,0.0,0.0,0.47300926344632443
7.2,compartilhado,0.5796959474587484,0.0,0.5796959474587484,4.5397868702434395e-05,0.0,0.0,0.0,0.47855370144838055
7.300000000000001,compartilhado,0.573485330461208,0.0,0.573485330461208,4.5397868702434395e-05,0.0,0.0,0.0,0.48412509719804653
7.4,compartilhado,0.5739691689819278,0.0,0.5739691689819278,4.5397868702434395e-05,0.0,0.0,0.0,0.48971947386577475
7.5,compartilhado,0.5756595595635191,0.0,0.5756595595635191,4.5397868702434395e-05,0.0,0.0,0.0,0.49533854151232715
7.6000000000000005,compartilhado,0.5732239815014185,0.0,0.5732239815014185,4.5397868702434395e-05,0.0,0.0,0.0,0.50096259961309
7.7,compartilhado,0.5728001651985246,0.0,0.5728001651985246,4.5397868702434395e-05,0.0,0.0,0.0,0.5066018356150679
7.800000000000001,compartilhado,0.5655188007853165,0.0,0.5655188007853165,4.5397868702434395e-05,0.0,0.0,0.0,0.5122088747045347
7.9,compartilhado,0.5612199625658033,0.0,0.5612199625658033,4.5397868702434395e-05,0.0,0.0,0.0,0.5177846754576282
8.0,compartilhado,0.5701231260999159,0.041666666666666664,0.5805397927665825,4.5397868702434395e-05,0.0,0.125,0.0,0.5233755360030556
8.1,compartilhado,0.5875181721830283,0.08333333333333333,0.6083515055163616,4.5397868702434395e-05,0.0,0.25,0.0,0.5290401276864927
8.200000000000001,compartilhado,0.5956109363315527,0.08333333333333333,0.6164442696648861,4.5397868702434395e-05,0.0,0.25,0.0,0.5347017322652274
8.3,compartilhado,0.5970035522282653,0.125,0.6282535522282653,4.5397868702434395e-05,0.0,0.375,0.0,0.5403596286895216
8.4,compartilhado,0.589648145428283,0.125,0.620898145428283,4.5397868702434395e-05,0.0,0.375,0.0,0.5459683726176121
8.5,compartilhado,0.5873658753142115,0.16666666666666666,0.6290325419808781,4.5397868702434395e-05,0.0,0.5,0.0,0.5515473566158577
8.6,compartilhado,0.5849194890445285,0.16666666666666666,0.6265861557111951,4.5397868702434395e-05,0.0,0.5,0.0,0.5571152293921453
8.700000000000001,compartilhado,0.5815583464933918,0.16666666666666666,0.6232250131600584,4.5397868702434395e-05,0.0,0.5,0.0,0.5626308827191357
8.8,compartilhado,0.5769993887369527,0.20833333333333331,0.629082722070286,4.5397868702434395e-05,0.0,0.625,0.0,0.5680900084936256
8.9,compartilhado,0.5736977507592258,0.25,0.6361977507592258,4.5397868702434395e-05,0.0,0.75,0.0,0.5735151811217463
9.0,compartilhado,0.5699262278943293,0.25,0.6324262278943293,4.5397868702434395e-05,0.0,0.75,0.0,0.5788610117355797
