subject,state,epoch,lzc,pe
06,sedacao_leve,5,0.4641606563107038,0.6895003404010969
06,sedacao_leve,6,0.47100770821566107,0.6833478729380768
06,sedacao_leve,7,0.4761678053034552,0.6828825350778442
06,sedacao_leve,8,0.4912511660216224,0.6884657358593989
06,sedacao_leve,9,0.47378622203216564,0.6790580768518473
06,sedacao_leve,10,0.48107982080048983,0.6872534167237755
06,sedacao_leve,11,0.4791944007107191,0.6856939357392495
06,sedacao_leve,12,0.4758204910763922,0.6855615934491309
06,sedacao_leve,13,0.48122866975494544,0.6830664567700926
06,sedacao_leve,14,0.4773089806209481,0.6829467686397823
06,sedacao_leve,15,0.48425526516220924,0.6858976101231042
06,sedacao_leve,16,0.4712061734882687,0.672049468026823
06,sedacao_leve,17,0.46559952953710787,0.670614031547674
06,sedacao_leve,18,0.4675841822631824,0.678206830745141
06,sedacao_leve,19,0.4743320015318362,0.6822201463602914
06,sedacao_leve,20,0.4798394128466933,0.6840776210173868
06,sedacao_leve,21,0.4754235605311771,0.6840107052727343
06,sedacao_leve,22,0.4700649981707758,0.6753264532899462
06,sedacao_leve,23,0.457760151269113,0.6713153079191843
06,sedacao_leve,24,0.4872818605694731,0.694708068795466
06,sedacao_leve,25,0.4749770136678104,0.6860805244117144
06,sedacao_leve,26,0.46912228812589024,0.6828186024740406
06,sedacao_leve,27,0.47904555175626334,0.6838060222411637
06,sedacao_leve,28,0.46912228812589035,0.6813562921830825
06,sedacao_leve,29,0.4701642308070794,0.6943618876663088
06,sedacao_leve,30,0.482915624572109,0.6904047013608086
06,sedacao_leve,31,0.46951921867110524,0.6844647482610952
06,sedacao_leve,32,0.4844041141166649,0.6888823290224241
06,sedacao_leve,33,0.479194400710719,0.6942810052978144
06,sedacao_leve,34,0.4578097675872649,0.6793554497019964
06,sedacao_leve,35,0.4713550224427242,0.686384193641426
06,sedacao_leve,36,0.4660460764004745,0.6973155405293872
06,sedacao_leve,37,0.47224811616945783,0.6932733101472727
06,sedacao_leve,38,0.4795913312559339,0.69896089857898
06,sedacao_leve,39,0.46609569271862655,0.6846434234949947
06,sedacao_moderada,0,0.45840516340508725,0.6762514368078
06,sedacao_moderada,1,0.4545350905892418,0.6811706041493322
06,sedacao_moderada,2,0.44009674200704874,0.6715100616861425
06,sedacao_moderada,3,0.4353335754644697,0.6842017060833557
06,sedacao_moderada,4,0.4423790926420346,0.6679387726704263
06,sedacao_moderada,5,0.44084098677932687,0.6695283871456242
06,sedacao_moderada,6,0.4119146732967891,0.6637035813158181
06,sedacao_moderada,7,0.42471568337997045,0.6755371679363882
06,sedacao_moderada,8,0.4502680872281811,0.6688145065516334
06,sedacao_moderada,9,0.40953309002549954,0.6613333183094932
06,sedacao_moderada,10,0.40268603812054204,0.6713437525988082
06,sedacao_moderada,11,0.43463894701034356,0.6750368601000725
06,sedacao_moderada,12,0.44406604745919814,0.6697593202822448
06,sedacao_moderada,13,0.3637868446894793,0.6745624028540953
06,sedacao_moderada,14,0.402338723893479,0.6740107807769405
06,sedacao_moderada,15,0.40640726198193194,0.6613147706446202
06,sedacao_moderada,16,0.43806247296282225,0.6751626876079476
06,sedacao_moderada,17,0.3901331096281201,0.6689161255471765
06,sedacao_moderada,18,0.39554128830667346,0.6709995341860333
06,sedacao_moderada,19,0.3844768493588074,0.6727041108222005
06,sedacao_moderada,20,0.43364662064730636,0.6677339254165687
06,sedacao_moderada,21,0.40799498416279173,0.6659399816853044
06,sedacao_moderada,22,0.42486453233442606,0.6704405155447419
06,sedacao_moderada,23,0.4284865235595123,0.681987706017965
06,sedacao_moderada,24,0.3984190347594816,0.6687672231604794
06,sedacao_moderada,25,0.40670495989084327,0.6616858026284087
06,sedacao_moderada,26,0.4253606955159447,0.6652052410679536
06,sedacao_moderada,27,0.44064252150671945,0.673294216575174
06,sedacao_moderada,28,0.3698896518221588,0.6764702118122508
06,sedacao_moderada,29,0.41811671306577225,0.6752069536959616
06,sedacao_moderada,30,0.39420164771657296,0.6697085304592103
06,sedacao_moderada,31,0.41459395447698977,0.675982803669573
06,sedacao_moderada,32,0.4167770724756719,0.6732244341251984
06,sedacao_moderada,33,0.40759805361757684,0.6573782523264796
06,sedacao_moderada,34,0.42640263819713375,0.6715033991530968
06,sedacao_moderada,35,0.40308296866575694,0.6659198883036866
06,sedacao_moderada,36,0.412658918069067,0.6741940913583336
06,sedacao_moderada,37,0.40134639753044166,0.6724770125693541
06,sedacao_moderada,38,0.38904155062877904,0.6717102597441067
06,sedacao_moderada,39,0.42025021474630253,0.6722416449945734
06,sedacao_moderada,40,0.422979112244655,0.6750738034077824
06,sedacao_moderada,41,0.40720112307236184,0.6678211192099782
06,recuperacao,0,0.48435449779851303,0.6959031732618132
06,recuperacao,1,0.47075962662490184,0.6936479514351512
06,recuperacao,2,0.46138214249419923,0.6857674624093351
06,recuperacao,3,0.45126041359121855,0.6726815532454473
06,recuperacao,4,0.464756052128526,0.6880992490884238
06,recuperacao,5,0.4633171789021218,0.6837263746844015
06,recuperacao,6,0.47145425507902805,0.6933769581401951
06,recuperacao,7,0.44897806295623277,0.6767186829596055
06,recuperacao,8,0.47090847557935733,0.685057591679658
06,recuperacao,9,0.4455049206856021,0.6750428190496043
06,recuperacao,10,0.457760151269113,0.6815506333404442
06,recuperacao,11,0.4601913508585544,0.679894493536766
06,recuperacao,12,0.4688245902169791,0.6935549044431967
06,recuperacao,13,0.47800360907507417,0.6923191623682897
06,recuperacao,14,0.469221520762194,0.6835295283777386
06,recuperacao,15,0.4440164311410461,0.6668942022709421
06,recuperacao,16,0.46733610067242315,0.690638900190706
06,recuperacao,17,0.4656491458552596,0.6897911946304193
06,recuperacao,18,0.47373660571401377,0.6915583393801042
06,recuperacao,19,0.4690726718077385,0.6857340421006527
06,recuperacao,20,0.45245120522686344,0.6751226969715393
06,recuperacao,21,0.4461499328215764,0.6716582121409257
06,recuperacao,22,0.44044405623411176,0.6670344643774921
06,recuperacao,23,0.43895556668955593,0.6641101022303852
06,recuperacao,24,0.4471422591846138,0.6723736171692716
06,recuperacao,25,0.4428752558235533,0.6863558470537025
06,recuperacao,26,0.46048904876746555,0.6770086996677088
06,recuperacao,27,0.4510619483186112,0.6744862583318842
06,recuperacao,28,0.434093167510673,0.6626925848667086
06,recuperacao,29,0.44456221064071677,0.6720592039932817
06,recuperacao,30,0.4371197629179369,0.6715957262018488
06,recuperacao,31,0.45458470690739367,0.6672981550934431
06,recuperacao,32,0.4784997722565928,0.6935266553309541
06,recuperacao,33,0.46381334208364067,0.6838053532444249
06,recuperacao,34,0.4428256395054014,0.6798195579855337
06,recuperacao,35,0.447787271320588,0.6729875124886884
06,recuperacao,36,0.4420317784149716,0.6731327408787209
06,recuperacao,37,0.46277139940245143,0.676053029935119
06,recuperacao,38,0.47314120989619146,0.6856328928891509
06,recuperacao,39,0.46222561990278094,0.6838829185003251
07,basal,0,0.4261545566063745,0.7082766430651901
07,basal,1,0.4572639880875944,0.7305813424937417
07,basal,2,0.43711976291793697,0.7322853212422579
07,basal,3,0.42173870429085847,0.7327547995248612
07,basal,4,0.40700265779975425,0.7293010099633076
07,basal,5,0.39578936989743274,0.7294964161213477
07,basal,6,0.41464357079514175,0.7141474796959824
07,basal,7,0.38462569831326304,0.7317910391647464
07,basal,8,0.39613668412449576,0.7114268526603731
07,basal,9,0.3726681656386633,0.7222928776854978
07,basal,10,0.38859500376541223,0.7194911751335439
07,basal,11,0.34994389192510883,0.7173653760580772
07,basal,12,0.3467684475633894,0.7108879573803483
07,basal,13,0.3743551204558267,0.7160837992291936
07,basal,14,0.3407648730670137,0.6961166155712167
07,basal,15,0.33416590275281555,0.6903104687476643
07,basal,16,0.3487034839713122,0.6762922907817371
07,basal,17,0.3489515655620716,0.6703344169985652
07,basal,18,0.3457761212003521,0.6847712743764657
07,basal,19,0.3544093605587767,0.681245762624202
07,basal,20,0.3404671751581025,0.6815002908425556
07,basal,21,0.3305439115277294,0.705066569554654
07,basal,22,0.333272809026082,0.693770744129084
07,basal,23,0.35480629110399164,0.6720140072491364
07,basal,24,0.3282119445745917,0.6888152919307712
07,basal,25,0.32265491694158266,0.6973984596046802
07,basal,26,0.3593709923739633,0.6656488382239232
07,sedacao_leve,0,0.3898850280373606,0.6642212797803715
07,sedacao_leve,1,0.388297305856501,0.666662347186818
07,sedacao_leve,2,0.37822519327167226,0.6595777630734194
07,sedacao_leve,3,0.35872598023798913,0.6681822939980742
07,sedacao_leve,4,0.35922214341950776,0.6551296042623161
07,sedacao_leve,5,0.3732139451383337,0.6522452927700466
07,sedacao_leve,6,0.363191448871657,0.6799036020608789
07,sedacao_leve,7,0.3513331488333611,0.6556537410541569
07,sedacao_leve,8,0.3765878547726607,0.6607309075191148
07,sedacao_leve,9,0.3411121872940767,0.668759412548043
07,sedacao_leve,10,0.35579861746702895,0.6599634971536534
07,sedacao_leve,11,0.343245688974607,0.6626307493810197
07,sedacao_leve,12,0.3553520706036622,0.666365496524756
07,sedacao_leve,13,0.35029120615217185,0.6561508083788823
07,sedacao_leve,14,0.33014698098251444,0.6633982654548933
07,sedacao_leve,15,0.32473880230396107,0.6568350112987763
07,sedacao_leve,16,0.338432906113876,0.6458618913053228
07,sedacao_leve,17,0.3511346835607536,0.6580734285616273
07,sedacao_leve,18,0.3217122068966973,0.6497786151663683
07,sedacao_leve,19,0.30434649554354426,0.6622249356167023
07,sedacao_leve,20,0.34468456220101107,0.6540988151061135
07,sedacao_leve,21,0.2951178603672972,0.6652984117940474
07,sedacao_leve,22,0.2885188900530991,0.6602678869842592
07,sedacao_leve,23,0.24847852130454343,0.6565517475757537
07,sedacao_leve,24,0.28777464528082103,0.6490735843601302
07,sedacao_leve,25,0.27819869587751106,0.6567630534004716
07,sedacao_leve,26,0.283011478738242,0.6482839471043667
07,sedacao_leve,27,0.2696646891553901,0.6521344761749265
07,sedacao_leve,28,0.2592452623434983,0.6450889887746944
07,sedacao_leve,29,0.2627680209322808,0.6428401237484669
07,sedacao_moderada,0,0.5107007627371538,0.6979801704698947
07,sedacao_moderada,1,0.48867111747772546,0.6943411607564687
07,sedacao_moderada,2,0.49943785851668027,0.6915297867770805
07,sedacao_moderada,3,0.49308696979324135,0.6939577013620362
07,sedacao_moderada,4,0.46991614921632013,0.6915676344638616
07,sedacao_moderada,5,0.46540106426450034,0.6746392542046935
07,sedacao_moderada,6,0.468080345444701,0.6854870432080075
07,sedacao_moderada,7,0.46822919439915667,0.6753962046983144
07,sedacao_moderada,8,0.4605386650856175,0.6669628184419006
07,sedacao_moderada,9,0.43582973864598834,0.6763241811880077
07,sedacao_moderada,10,0.4522031236361039,0.6714648477481292
07,sedacao_moderada,11,0.41776939883870917,0.6544333699139528
07,sedacao_moderada,12,0.4037279808017312,0.6552517074288857
07,sedacao_moderada,13,0.4327039106024208,0.6636771857141782
07,sedacao_moderada,14,0.4214410063819473,0.6575395036497957
07,sedacao_moderada,15,0.39524359039776213,0.660957029977864
07,sedacao_moderada,16,0.41747170092979796,0.6654345502221886
07,sedacao_moderada,17,0.37579399368223093,0.6518022174560144
07,sedacao_moderada,18,0.40228910757532715,0.6502343879008535
07,sedacao_moderada,19,0.40050292012186,0.6584888836447241
07,sedacao_moderada,20,0.35842828232907786,0.6575278490336879
07,sedacao_moderada,21,0.3625960530538346,0.6637948266495919
07,sedacao_moderada,22,0.36319144887165705,0.6476248659946727
07,sedacao_moderada,23,0.42451721810736304,0.6675061571629141
07,sedacao_moderada,24,0.38507224517662975,0.6543646512493054
07,sedacao_moderada,25,0.3778282627264573,0.6576309148654672
07,sedacao_moderada,26,0.35088660196999427,0.6454947596634064
07,sedacao_moderada,27,0.36964157023139943,0.6555942687595326
07,sedacao_moderada,28,0.3397229303858245,0.6543195302668785
07,sedacao_moderada,29,0.32602882657590965,0.6424100540379468
07,sedacao_moderada,30,0.304445728179848,0.6432913731522684
07,recuperacao,0,0.44227986000573094,0.6867718581734268
07,recuperacao,1,0.42283026329019957,0.6734314710884726
07,recuperacao,2,0.42377297333508496,0.683950337470001
07,recuperacao,3,0.4273949645601712,0.6875720588968987
07,recuperacao,4,0.44872998136547343,0.6991627567181005
07,recuperacao,5,0.4229294959265033,0.6699939849339187
07,recuperacao,6,0.4874803258420805,0.7242383515168441
07,recuperacao,7,0.4533442989535969,0.7018952879715411
07,recuperacao,8,0.4335970043291544,0.6860695968920821
07,recuperacao,9,0.4040256787106423,0.6644513048532388
07,recuperacao,10,0.42342565910802193,0.672057974199
07,recuperacao,11,0.399758675349582,0.7067720374897453
07,recuperacao,12,0.43503587755555856,0.7044655659469155
07,recuperacao,13,0.4565693596334683,0.7181516257477005
07,recuperacao,14,0.4528481357720783,0.730431037844895
07,recuperacao,15,0.4254103118340966,0.6764271913856015
07,recuperacao,16,0.4217387042908585,0.6745144036108333
07,recuperacao,17,0.44158523155160473,0.6911836592825124
07,recuperacao,18,0.4457530022763615,0.7027916791642741
07,recuperacao,19,0.4338450859199138,0.6923212708741547
07,recuperacao,20,0.4400967420070488,0.721774356061364
07,recuperacao,21,0.43602820391859576,0.7009856977269552
07,recuperacao,22,0.39479704353439554,0.7260658661924986
07,recuperacao,23,0.42640263819713387,0.7298020758310284
07,recuperacao,24,0.41186505697863723,0.7137000502813099
07,recuperacao,25,0.40119754857598616,0.6718742630252414
07,recuperacao,26,0.43280314323872454,0.7372347560476143
07,recuperacao,27,0.4427264068690977,0.6968030948773901
07,recuperacao,28,0.4020906423027196,0.6740276927879433
07,recuperacao,29,0.43161235160307987,0.6905796746712717
07,recuperacao,30,0.44957345877405513,0.715639787329735
07,recuperacao,31,0.4263034055608302,0.7110166744714389
07,recuperacao,32,0.39717862680568505,0.7427913278357837
07,recuperacao,33,0.42803997669614546,0.7272269351459592
07,recuperacao,34,0.39812133685057033,0.7222199302670055
07,recuperacao,35,0.410475800070385,0.7088502182979708
07,recuperacao,36,0.46029058349485813,0.7117360051454947
07,recuperacao,37,0.42630340556083013,0.7328193681948894
07,recuperacao,38,0.44446297800441303,0.7024763263437578
07,recuperacao,39,0.40333105025651633,0.6689504582183337
07,recuperacao,40,0.41588397874893834,0.6888912983386937
07,recuperacao,41,0.4341924001469768,0.6835199153686444
07,recuperacao,42,0.40268603812054216,0.7385136532138997
08,basal,0,0.5193340020955785,0.7258455872979475
08,basal,1,0.516853186187985,0.7295022524811247
08,basal,2,0.4878772563872954,0.7282874175314576
08,basal,3,0.5097580526922684,0.7241811570583564
08,basal,4,0.48604145261567655,0.7340721176373158
08,basal,5,0.49665934470017575,0.7077429092653945
08,basal,6,0.4995370911529839,0.7101684516479919
08,basal,7,0.4855949057523096,0.6978788971160562
08,basal,8,0.5030102334236146,0.7127306321005121
08,basal,9,0.499189776925921,0.715536711418103
08,basal,10,0.5057887472401191,0.7269468521475013
08,basal,11,0.5083191794658641,0.7232413797945914
08,basal,12,0.4982966831991873,0.7146397269757149
08,basal,13,0.4924915739754191,0.7087527401564108
08,basal,14,0.4889191990684847,0.7235795597485359
08,basal,15,0.5048460371952335,0.7197916394105307
08,basal,16,0.4770608990301889,0.7024447372856937
08,basal,17,0.4901596070222813,0.7071114429568194
08,basal,18,0.47502662998596235,0.7045607893956864
08,basal,19,0.48901843170478837,0.7083144242295457
08,basal,20,0.4836102530262351,0.7152008628053304
08,basal,21,0.49313658611139327,0.7153605933346029
08,basal,22,0.47482816471335487,0.7143852402163451
08,basal,23,0.49090385179455936,0.6979255355174118
08,basal,24,0.4613821424941992,0.6966147202153333
08,basal,25,0.4822209961179829,0.7002755270206064
08,basal,26,0.4772097479846443,0.7080855643219318
08,basal,27,0.5013232786064512,0.7086709165333218
08,basal,28,0.48628953420643584,0.7041319719436575
08,basal,29,0.5114450075094318,0.715006396530526
08,basal,30,0.4655995295371077,0.7257295581987333
08,basal,31,0.48802610534175106,0.6975010575676727
08,basal,32,0.473339675168799,0.6852258975924015
08,basal,33,0.4818240655727679,0.6940270327648269
08,basal,34,0.48594221997937276,0.7065112614877727
08,basal,35,0.4753739442130254,0.7137057309621054
08,basal,36,0.5037048618777407,0.7031458963813988
08,sedacao_leve,0,0.5019186744242735,0.7006264851837679
08,sedacao_leve,1,0.5303984410434444,0.7081772045769194
08,sedacao_leve,2,0.5043002576955631,0.6911332091505507
08,sedacao_leve,3,0.5077733999661935,0.6969498297338045
08,sedacao_leve,4,0.5114946238275836,0.6982720059507455
08,sedacao_leve,5,0.502811768151007,0.689664143995141
08,sedacao_leve,6,0.4969074262909351,0.6871597947846135
08,sedacao_leve,7,0.4922931087028115,0.6939776983639839
08,sedacao_leve,8,0.5087161100110791,0.6943716280168007
08,sedacao_leve,9,0.502464453923944,0.7086422273613978
08,sedacao_leve,10,0.5138762070988732,0.7030320136257487
08,sedacao_leve,11,0.48733147688762485,0.7034974691120346
08,sedacao_leve,12,0.5137273581444175,0.6953317491879724
08,sedacao_leve,13,0.5107007627371537,0.695442447049738
08,sedacao_leve,14,0.5145212192348474,0.7156450250505806
08,sedacao_leve,15,0.5130327296902913,0.6940936694444608
08,sedacao_leve,16,0.5010751970156918,0.7043378192017985
08,sedacao_leve,17,0.5087657263292309,0.7273221399568024
08,sedacao_leve,18,0.5018690581061216,0.7114351029615569
08,sedacao_leve,19,0.4506154014552443,0.7250244620100484
08,sedacao_leve,20,0.46192792199386973,0.7282379033578558
08,sedacao_leve,21,0.47656473584867004,0.7037054119563688
08,sedacao_leve,22,0.4723969651239134,0.7239305994595009
08,sedacao_leve,23,0.4818240655727679,0.7074349532428537
08,sedacao_leve,24,0.4725954303965208,0.7104822623313607
08,sedacao_leve,25,0.45408854372587487,0.7093752306817854
08,sedacao_leve,26,0.45671820858792384,0.6981875007446762
08,sedacao_leve,27,0.4506650177733963,0.6968679746473726
08,sedacao_leve,28,0.43682206500902565,0.697333158946368
08,sedacao_leve,29,0.4455049206856022,0.6803562774773809
08,sedacao_leve,30,0.45949672240442835,0.6912119540969694
08,sedacao_leve,31,0.4349862612374067,0.6927890099840329
08,sedacao_leve,32,0.43066964155819426,0.6725469260041599
08,sedacao_leve,33,0.44684456127570255,0.6625085068192156
08,sedacao_leve,34,0.4794424823014784,0.7108247498625039
08,sedacao_leve,35,0.4360778202367476,0.6970292295757471
08,sedacao_leve,36,0.4540389274077231,0.6833582600883181
08,sedacao_leve,37,0.43444048173773614,0.6613699562766276
08,sedacao_leve,38,0.4186624925654429,0.6674843081534478
08,sedacao_moderada,0,0.5073764694209788,0.6901218645199569
08,sedacao_moderada,1,0.5133800439173545,0.6966447171668056
08,sedacao_moderada,2,0.5173989656876555,0.6960738448297298
08,sedacao_moderada,3,0.48926651329554777,0.6820139862969036
08,sedacao_moderada,4,0.49735397315430185,0.6862904585688905
08,sedacao_moderada,5,0.5012240459701474,0.6989710864076893
08,sedacao_moderada,6,0.4914000149760779,0.6852268181217319
08,sedacao_moderada,7,0.460687514040073,0.6675017142204084
08,sedacao_moderada,8,0.46411103999255177,0.6685487570390257
08,sedacao_moderada,9,0.46128290985789533,0.6738778076104605
08,sedacao_moderada,10,0.4512107972730667,0.6588439056980824
08,sedacao_moderada,11,0.4018425607119604,0.6564526013680374
08,sedacao_moderada,12,0.49794936897212433,0.6930579682120119
08,sedacao_moderada,13,0.4815759839820085,0.678830975014571
08,sedacao_moderada,14,0.4678322638539417,0.6729121733703427
08,sedacao_moderada,15,0.41876172520174665,0.6479476664545712
08,sedacao_moderada,16,0.42049829633706187,0.6582999423395718
08,sedacao_moderada,17,0.43354738801100257,0.6605909256645303
08,sedacao_moderada,18,0.42967731519515695,0.6438355295988993
08,sedacao_moderada,19,0.39569013726112906,0.6387581440804883
08,sedacao_moderada,20,0.4200021331555432,0.6615085306658034
08,sedacao_moderada,21,0.4368716813271775,0.660306150342425
08,sedacao_moderada,22,0.4467949449575506,0.6630264109594172
08,sedacao_moderada,23,0.4120635222512447,0.6585906347367605
08,sedacao_moderada,24,0.45661897595162004,0.6678235386809879
08,sedacao_moderada,25,0.4442645127318055,0.6545405253666018
08,sedacao_moderada,26,0.3882476895383491,0.6439995866036468
08,sedacao_moderada,27,0.4356808896915327,0.6645126739278027
08,sedacao_moderada,28,0.46019135085855445,0.672230148979239
08,sedacao_moderada,29,0.45324506631729333,0.6612388006447228
08,sedacao_moderada,30,0.4376159260994556,0.6629324565390848
08,sedacao_moderada,31,0.4892168969773959,0.7068324721712363
08,sedacao_moderada,32,0.45532895167967163,0.6697703517278206
08,sedacao_moderada,33,0.4396005788255301,0.6547461090902851
08,sedacao_moderada,34,0.4476880386842842,0.6665749874870082
08,sedacao_moderada,35,0.4519054257271929,0.66423852165348
08,recuperacao,0,0.5322342448150633,0.7226590729786545
08,recuperacao,1,0.5065826083305489,0.7060163377344865
08,recuperacao,2,0.49383121456551937,0.7082956385231637
08,recuperacao,3,0.49110231706716667,0.7053037596602003
08,recuperacao,4,0.4963120304731127,0.7034988213553249
08,recuperacao,5,0.4956174020189865,0.6965218398501093
08,recuperacao,6,0.4933350513840006,0.7130378846850064
08,recuperacao,7,0.4759693400308476,0.6918194357945137
08,recuperacao,8,0.4726450467146727,0.6923638002866017
08,recuperacao,9,0.4671376353998156,0.6905528526034993
08,recuperacao,10,0.5093115058289016,0.7024466887110147
08,recuperacao,11,0.4749770136678104,0.7015674344942986
08,recuperacao,12,0.49343428402030454,0.6964874098093992
08,recuperacao,13,0.48455296307112045,0.701575144239371
08,recuperacao,14,0.5032086986962221,0.7022681556565933
08,recuperacao,15,0.49899131165331345,0.7006814353576198
08,recuperacao,16,0.4818736818909197,0.6926461347673684
08,recuperacao,17,0.4977509036995168,0.7023095263786353
08,recuperacao,18,0.48192329820907154,0.6996506885157304
08,recuperacao,19,0.49090385179455936,0.7010345119020825
08,recuperacao,20,0.5118915543727985,0.7174161432026639
08,recuperacao,21,0.49735397315430185,0.7034788658684492
08,recuperacao,22,0.48946497856815524,0.7042488167200847
08,recuperacao,23,0.4787974701655042,0.6977403971540698
08,recuperacao,24,0.4819729145272235,0.6980140286411486
08,recuperacao,25,0.49070538652195184,0.6980112904951926
08,recuperacao,26,0.512090019645406,0.7074744815468808
08,recuperacao,27,0.49660972838202383,0.7023120269821642
08,recuperacao,28,0.49293812083878585,0.6980214816437826
08,recuperacao,29,0.5005790338341731,0.7031983178117238
08,recuperacao,30,0.5063345267397895,0.7132975839016898
08,recuperacao,31,0.5160097087794034,0.7158268708002804
08,recuperacao,32,0.48807572165990293,0.7021344990639514
08,recuperacao,33,0.48088135552788247,0.7047434281861078
08,recuperacao,34,0.49254119029357096,0.7111633560425944
08,recuperacao,35,0.509509971101509,0.7067292271934248
08,recuperacao,36,0.48847265220511793,0.6962470274301662
08,recuperacao,37,0.49636164679126443,0.7078537769508848
08,recuperacao,38,0.5014225112427549,0.712716463249207
08,recuperacao,39,0.4935335166566081,0.7102185273050814
09,basal,0,0.4076972862538806,0.656129268577879
09,basal,1,0.38556840835814843,0.6506064532728234
09,basal,2,0.41161697538787795,0.6664658291051637
09,basal,3,0.4039760623924906,0.6553913721689034
09,basal,4,0.40075100171261924,0.6637450094742383
09,basal,5,0.41449472184068603,0.6663059403158117
09,basal,6,0.425658393424856,0.676265051447452
09,basal,7,0.4063080293456284,0.6653659811363879
09,basal,8,0.4060103314367171,0.6629816274094524
09,basal,9,0.41161697538787795,0.6629307980567253
09,basal,10,0.40670495989084315,0.6541705370891763
09,basal,11,0.402338723893479,0.6517733902910646
09,basal,12,0.41260930175091526,0.6628133532642395
09,basal,13,0.4134031628413451,0.6622786438107806
09,basal,14,0.4261049402882226,0.6740970991709879
09,basal,15,0.41017810216147377,0.6577135108780722
09,basal,16,0.41548704820372345,0.6630665667451463
09,basal,17,0.42729573192386744,0.6707023768435514
09,basal,18,0.4155862808400272,0.6635438176713363
09,basal,19,0.4194563536558727,0.6724562676653981
09,basal,20,0.4044226092558574,0.6610091613126194
09,basal,21,0.4176701662024055,0.6663373686667157
09,basal,22,0.39817095316872236,0.6573791322965877
09,basal,23,0.41752131724794994,0.665684445271895
09,basal,24,0.41811671306577225,0.6726510751720983
09,basal,25,0.4195555862921763,0.6758517081713031
09,basal,26,0.4105254163885369,0.6640355045106857
09,basal,27,0.43429163278328037,0.676514082453151
09,basal,28,0.4038768297561869,0.6532439340175414
09,basal,29,0.4100292532070182,0.6616248486677989
09,basal,30,0.42769266246908233,0.6707520589797612
09,basal,31,0.4174717009297981,0.6807202653792769
09,basal,32,0.4166778398393682,0.6768179079541553
09,basal,33,0.426005707651919,0.6786810149381536
09,basal,34,0.42803997669614546,0.7007833868273863
09,basal,35,0.4454056880492985,0.6876468979766358
09,basal,36,0.4073003557086657,0.6529617960229005
09,basal,37,0.41910903942880956,0.6706603633287317
09,basal,38,0.42357450806247743,0.6903866083813576
09,basal,39,0.43002462942222014,0.6701544149109707
09,basal,40,0.4207959942459731,0.6877781683062483
09,sedacao_leve,0,0.46048904876746555,0.6881809290516453
09,sedacao_leve,1,0.4451576064585392,0.683572223472348
09,sedacao_leve,2,0.4463483980941839,0.683758542358209
09,sedacao_leve,3,0.4481842018658029,0.6808747714725437
09,sedacao_leve,4,0.4687253575806753,0.6867273285507925
09,sedacao_leve,5,0.4504665525007888,0.6832021818154956
09,sedacao_leve,6,0.45944710608627637,0.6849692345373273
09,sedacao_leve,7,0.4649545174011336,0.6849370247755553
09,sedacao_leve,8,0.45111156463676294,0.6850723038723321
09,sedacao_leve,9,0.4623248525390848,0.682776152544972
09,sedacao_leve,10,0.46981691658001634,0.6868353712945879
09,sedacao_leve,11,0.4486307487291698,0.6785443734570688
09,sedacao_leve,12,0.44887883031992903,0.6786152607208848
09,sedacao_leve,13,0.4514588788638261,0.6789267204972158
09,sedacao_leve,14,0.4455545370037541,0.6834809841208629
09,sedacao_leve,15,0.45860362867769466,0.6822685135883536
09,sedacao_leve,16,0.44872998136547354,0.6815349541989804
09,sedacao_leve,17,0.458901326586606,0.6872299025736377
09,sedacao_leve,18,0.4635652604928814,0.6824642677845808
09,sedacao_leve,19,0.471454255079028,0.688349338665946
09,sedacao_leve,20,0.4483330508202586,0.6764453235067455
09,sedacao_leve,21,0.466244541673082,0.6845082840547173
09,sedacao_leve,22,0.4612332935397436,0.6858552886159894
09,sedacao_leve,23,0.45909979185921335,0.6879240763462688
09,sedacao_leve,24,0.4703626960796869,0.6876844054170049
09,sedacao_leve,25,0.4557754985430384,0.6774752254157902
09,sedacao_leve,26,0.4696184513074088,0.6870531862599655
09,sedacao_leve,27,0.46118367722159176,0.6854026671975147
09,sedacao_leve,28,0.46971768394371255,0.6905509760103327
09,sedacao_leve,29,0.45577549854303834,0.6812671888072099
09,sedacao_leve,30,0.4552793353615199,0.6792763612607214
09,sedacao_leve,31,0.449623075092207,0.6784139656323214
09,sedacao_leve,32,0.465152982673741,0.6891107748609037
09,sedacao_leve,33,0.4592982571318208,0.6873218219050999
09,sedacao_leve,34,0.4487795976836253,0.6759575318276042
09,sedacao_leve,35,0.4705611613522943,0.6865645291342574
09,sedacao_leve,36,0.4893161296136996,0.6921490442972938
09,sedacao_leve,37,0.4520542746816484,0.6804624983499162
09,sedacao_leve,38,0.471057324533813,0.6860143026567666
09,sedacao_leve,39,0.4565197433153165,0.6851106732302363
09,sedacao_leve,40,0.47254581407836904,0.6902768231088952
09,sedacao_leve,41,0.4584051634050873,0.6812561967206103
09,sedacao_moderada,0,0.5160097087794033,0.6990656598658712
09,sedacao_moderada,1,0.5146204518711511,0.6954303470126056
09,sedacao_moderada,2,0.5109488443279131,0.6979973964301853
09,sedacao_moderada,3,0.4912015497034705,0.6896874734649892
09,sedacao_moderada,4,0.5089145752836866,0.6940041382179662
09,sedacao_moderada,5,0.49948747483483197,0.6904589794117769
09,sedacao_moderada,6,0.4960143325642014,0.6888227937489994
