t,scenario,C_base,S,C_hum,M_r,P_u,R_a
32.9,privado,0.6860696473299911,0.0,0.6860696473299911,0.0,0.0,0.0
33.0,privado,0.6921720317367347,0.0,0.6921720317367347,0.0,0.0,0.0
33.1,privado,0.6997456022394855,0.0,0.6997456022394855,0.0,0.0,0.0
33.2,privado,0.6974683050188308,0.0,0.6974683050188308,0.0,0.0,0.0
33.300000000000004,privado,0.6905823137551438,0.0,0.6905823137551438,0.0,0.0,0.0
33.4,privado,0.6799532328863177,0.0,0.6799532328863177,0.0,0.0,0.0
33.5,privado,0.6724268038738511,0.0,0.6724268038738511,0.0,0.0,0.0
33.6,privado,0.6663168293045131,0.0,0.6663168293045131,0.0,0.0,0.0
33.7,privado,0.6669217824353612,0.0,0.6669217824353612,0.0,0.0,0.0
33.800000000000004,privado,0.6602953107942017,0.0,0.6602953107942017,0.0,0.0,0.0
33.9,privado,0.652186608733672,0.0,0.652186608733672,0.0,0.0,0.0
34.0,privado,0.6400300450333617,0.0,0.6400300450333617,0.0,0.0,0.0
34.1,privado,0.630057764192593,0.0,0.630057764192593,0.0,0.0,0.0
34.2,privado,0.6295292176339169,0.0,0.6295292176339169,0.0,0.0,0.0
34.300000000000004,privado,0.6329494742310052,0.0,0.6329494742310052,0.0,0.0,0.0
34.4,privado,0.6439110640341469,0.0,0.6439110640341469,0.0,0.0,0.0
34.5,privado,0.6509333905907169,0.0,0.6509333905907169,0.0,0.0,0.0
34.6,privado,0.6512459354784085,0.0,0.6512459354784085,0.0,0.0,0.0
34.7,privado,0.6461464426548743,0.0,0.6461464426548743,0.0,0.0,0.0
34.800000000000004,privado,0.6462360508438562,0.0,0.6462360508438562,0.0,0.0,0.0
34.9,privado,0.6503993296521225,0.0,0.6503993296521225,0.0,0.0,0.0
35.0,privado,0.6566660251255226,0.0,0.6566660251255226,0.0,0.0,0.0
35.1,privado,0.6647046793277706,0.0,0.6647046793277706,0.0,0.0,0.0
35.2,privado,0.6797357596889951,0.0,0.6797357596889951,0.0,0.0,0.0
35.300000000000004,privado,0.6869611199388421,0.0,0.6869611199388421,0.0,0.0,0.0
35.4,privado,0.6852370261432172,0.0,0.6852370261432172,0.0,0.0,0.0
35.5,privado,0.6784083348547304,0.0,0.6784083348547304,0.0,0.0,0.0
35.6,privado,0.6700179370429767,0.0,0.6700179370429767,0.0,0.0,0.0
35.7,privado,0.6895177039893664,0.0,0.6895177039893664,0.0,0.0,0.0
35.800000000000004,privado,0.7033039832232575,0.0,0.7033039832232575,0.0,0.0,0.0
35.9,privado,0.7083447707708931,0.0,0.7083447707708931,0.0,0.0,0.0
36.0,privado,0.7091091252061469,0.0,0.7091091252061469,0.0,0.0,0.0
36.1,privado,0.7096125517135561,0.0,0.7096125517135561,0.0,0.0,0.0
36.2,privado,0.7048579913503935,0.0,0.7048579913503935,0.0,0.0,0.0
36.300000000000004,privado,0.7032724523688373,0.0,0.7032724523688373,0.0,0.0,0.0
36.4,privado,0.6985213696788164,0.0,0.6985213696788164,0.0,0.0,0.0
36.5,privado,0.6938985350534508,0.0,0.6938985350534508,0.0,0.0,0.0
36.6,privado,0.6870491081200778,0.0,0.6870491081200778,0.0,0.0,0.0
36.7,privado,0.680041129126801,0.0,0.680041129126801,0.0,0.0,0.0
36.800000000000004,privado,0.6750822886134639,0.0,0.6750822886134639,0.0,0.0,0.0
36.9,privado,0.6653321131849382,0.0,0.6653321131849382,0.0,0.0,0.0
37.0,privado,0.6642031506230003,0.0,0.6642031506230003,0.0,0.0,0.0
37.1,privado,0.6701664833199898,0.0,0.6701664833199898,0.0,0.0,0.0
37.2,privado,0.666466188701535,0.0,0.666466188701535,0.0,0.0,0.0
37.300000000000004,privado,0.6584363176868225,0.0,0.6584363176868225,0.0,0.0,0.0
37.4,privado,0.6526230480597593,0.0,0.6526230480597593,0.0,0.0,0.0
37.5,privado,0.6474673623434684,0.0,0.6474673623434684,0.0,0.0,0.0
37.6,privado,0.6441209064780128,0.0,0.6441209064780128,0.0,0.0,0.0
37.7,privado,0.6450777972773856,0.0,0.6450777972773856,0.0,0.0,0.0
37.800000000000004,privado,0.6527324912505766,0.0,0.6527324912505766,0.0,0.0,0.0
37.9,privado,0.6580090450761569,0.0,0.6580090450761569,0.0,0.0,0.0
38.0,privado,0.6661544951825462,0.0,0.6661544951825462,0.0,0.0,0.0
38.1,privado,0.670288542604267,0.0,0.670288542604267,0.0,0.0,0.0
38.2,privado,0.6731337512360884,0.0,0.6731337512360884,0.0,0.0,0.0
38.300000000000004,privado,0.6740420052483015,0.0,0.6740420052483015,0.0,0.0,0.0
38.400000000000006,privado,0.6719234572009132,0.0,0.6719234572009132,0.0,0.0,0.0
38.5,privado,0.6761031260324591,0.0,0.6761031260324591,0.0,0.0,0.0
38.6,privado,0.66980836944798,0.0,0.66980836944798,0.0,0.0,0.0
38.7,privado,0.6651050148412363,0.0,0.6651050148412363,0.0,0.0,0.0
38.800000000000004,privado,0.6694065111448149,0.0,0.6694065111448149,0.0,0.0,0.0
38.900000000000006,privado,0.6735195239679787,0.0,0.6735195239679787,0.0,0.0,0.0
39.0,privado,0.6795111859191625,0.0,0.6795111859191625,0.0,0.0,0.0
39.1,privado,0.6891160073880523,0.0,0.6891160073880523,0.0,0.0,0.0
39.2,privado,0.7017728636636794,0.0,0.7017728636636794,0.0,0.0,0.0
39.300000000000004,privado,0.7089452904946073,0.0,0.7089452904946073,0.0,0.0,0.0
39.400000000000006,privado,0.7111474660425879,0.0,0.7111474660425879,0.0,0.0,0.0
39.5,privado,0.7132257508054378,0.0,0.7132257508054378,0.0,0.0,0.0
39.6,privado,0.7164314968486485,0.0,0.7164314968486485,0.0,0.0,0.0
39.7,privado,0.7149046241434466,0.0,0.7149046241434466,0.0,0.0,0.0
39.800000000000004,privado,0.7161249881678985,0.0,0.7161249881678985,0.0,0.0,0.0
39.900000000000006,privado,0.7149963626694603,0.0,0.7149963626694603,0.0,0.0,0.0
0.0,compartilhado,0.07883826986690814,0.0,0.07883826986690814,0.0,0.0,0.0
0.1,compartilhado,0.07948687175462847,0.0,0.07948687175462847,0.0,0.0,0.0
0.2,compartilhado,0.08016552887212404,0.0,0.08016552887212404,0.0,0.0,0.0
0.30000000000000004,compartilhado,0.08087894129600859,0.0,0.08087894129600859,0.0,0.0,0.0
0.4,compartilhado,0.08160523870698881,0.0,0.08160523870698881,0.0,0.0,0.0
0.5,compartilhado,0.5120460782865166,0.0,0.5120460782865166,0.0,0.0,0.0
0.6000000000000001,compartilhado,0.48624039138267666,0.0,0.48624039138267666,0.0,0.0,0.0
0.7000000000000001,compartilhado,0.5031933044196999,0.0,0.5031933044196999,0.0,0.0,0.0
0.8,compartilhado,0.5162962015961569,0.0,0.5162962015961569,0.0,0.0,0.0
0.9,compartilhado,0.5247392508830724,0.0,0.5247392508830724,0.0,0.0,0.0
1.0,compartilhado,0.5288095012424958,0.0,0.5288095012424958,0.0,0.0,0.0
1.1,compartilhado,0.5339251181293067,0.0,0.5339251181293067,0.0,0.0,0.0
1.2000000000000002,compartilhado,0.5343030226786762,0.0,0.5343030226786762,0.0,0.0,0.0
1.3,compartilhado,0.5377471212208607,0.0,0.5377471212208607,0.0,0.0,0.0
1.4000000000000001,compartilhado,0.5393938277972415,0.0,0.5393938277972415,0.0,0.0,0.0
1.5,compartilhado,0.5381976476749083,0.0,0.5381976476749083,0.0,0.0,0.0
1.6,compartilhado,0.5349751913004678,0.0,0.5349751913004678,0.0,0.0,0.0
1.7000000000000002,compartilhado,0.5297283460189268,0.0,0.5297283460189268,0.0,0.0,0.0
1.8,compartilhado,0.52583389611695,0.0,0.52583389611695,0.0,0.0,0.0
1.9000000000000001,compartilhado,0.5259614097762618,0.0,0.5259614097762618,0.0,0.0,0.0
2.0,compartilhado,0.5237335234886866,0.0,0.5237335234886866,0.0,0.0,0.0
2.1,compartilhado,0.5165601155988689,0.0,0.5165601155988689,0.0,0.0,0.0
2.2,compartilhado,0.49424457133856486,0.0,0.49424457133856486,0.0,0.0,0.0
2.3000000000000003,compartilhado,0.49999271907652326,0.0,0.49999271907652326,0.0,0.0,0.0
2.4000000000000004,compartilhado,0.49844811739385864,0.0,0.49844811739385864,0.0,0.0,0.0
2.5,compartilhado,0.5150178625570834,0.0,0.5150178625570834,0.0,0.0,0.0
2.6,compartilhado,0.5083981699670193,0.0,0.5083981699670193,0.0,0.0,0.0
2.7,compartilhado,0.5102703342009922,0.0,0.5102703342009922,0.0,0.0,0.0
2.8000000000000003,compartilhado,0.510419055877852,0.0,0.510419055877852,0.0,0.0,0.0
2.9000000000000004,compartilhado,0.5165966573771121,0.0,0.5165966573771121,0.0,0.0,0.0
3.0,compartilhado,0.5188011755501151,0.0,0.5188011755501151,0.0,0.0,0.0
3.1,compartilhado,0.5132478169085734,0.0,0.5132478169085734,0.0,0.0,0.0
3.2,compartilhado,0.5098559781722503,0.0,0.5098559781722503,0.0,0.0,0.0
3.3000000000000003,compartilhado,0.5118168122011244,0.0,0.5118168122011244,0.0,0.0,0.0
3.4000000000000004,compartilhado,0.5195912921529168,0.0,0.5195912921529168,0.0,0.0,0.0
3.5,compartilhado,0.5219305829266566,0.0,0.5219305829266566,0.0,0.0,0.0
3.6,compartilhado,0.5119477905304574,0.0,0.5119477905304574,0.0,0.0,0.0
3.7,compartilhado,0.5029329941157205,0.0,0.5029329941157205,0.0,0.0,0.0
3.8000000000000003,compartilhado,0.4953605320203996,0.0,0.4953605320203996,0.0,0.0,0.0
3.9000000000000004,compartilhado,0.4946958005652891,0.0,0.4946958005652891,0.0,0.0,0.0
4.0,compartilhado,0.4824015621567686,0.0,0.4824015621567686,0.0,0.0,0.0
4.1000000000000005,compartilhado,0.4955762927682354,0.0,0.4955762927682354,0.0,0.0,0.0
4.2,compartilhado,0.5183464269431833,0.0,0.5183464269431833,0.0,0.0,0.0
4.3,compartilhado,0.53415740617964,0.0,0.53415740617964,0.0,0.0,0.0
4.4,compartilhado,0.5539843412935036,0.0,0.5539843412935036,0.0,0.0,0.0
4.5,compartilhado,0.566150643397025,0.0,0.566150643397025,0.0,0.0,0.0
4.6000000000000005,compartilhado,0.5766927427433474,0.0,0.5766927427433474,0.0,0.0,0.0
4.7,compartilhado,0.5815293181458975,0.0,0.5815293181458975,0.0,0.0,0.0
4.800000000000001,compartilhado,0.5802659854563813,0.0,0.5802659854563813,0.0,0.0,0.0
4.9,compartilhado,0.5783673016712245,0.0,0.5783673016712245,0.0,0.0,0.0
5.0,compartilhado,0.5853488268427688,0.0,0.5853488268427688,0.0,0.0,0.0
5.1000000000000005,compartilhado,0.5937265572407214,0.0,0.5937265572407214,0.0,0.0,0.0
5.2,compartilhado,0.5954582281894877,0.0,0.5954582281894877,0.0,0.0,0.0
5.300000000000001,compartilhado,0.5851481089600378,0.0,0.5851481089600378,0.0,0.0,0.0
5.4,compartilhado,0.5656791209108692,0.0,0.5656791209108692,0.0,0.0,0.0
5.5,compartilhado,0.5558277955928078,0.0,0.5558277955928078,0.0,0.0,0.0
5.6000000000000005,compartilhado,0.5529751950361617,0.0,0.5529751950361617,0.0,0.0,0.0
5.7,compartilhado,0.568047311042795,0.0,0.568047311042795,0.0,0.0,0.0
5.800000000000001,compartilhado,0.5776286383721204,0.0,0.5776286383721204,0.0,0.0,0.0
5.9,compartilhado,0.5747884679784183,0.0,0.5747884679784183,0.0,0.0,0.0
6.0,compartilhado,0.5685210461420882,0.0,0.5685210461420882,0.0,0.0,0.0
6.1000000000000005,compartilhado,0.5687723116288206,0.0,0.5687723116288206,0.0,0.0,0.0
6.2,compartilhado,0.564583130871852,0.0,0.564583130871852,0.0,0.0,0.0
6.300000000000001,compartilhado,0.5573249563532556,0.0,0.5573249563532556,0.0,0.0,0.0
6.4,compartilhado,0.55512454052451,0.0,0.55512454052451,0.0,0.0,0.0
6.5,compartilhado,0.555532812106605,0.0,0.555532812106605,0.0,0.0,0.0
6.6000000000000005,compartilhado,0.549884037840663,0.0,0.549884037840663,0.0,0.0,0.0
6.7,compartilhado,0.5477450777541807,0.0,0.5477450777541807,0.0,0.0,0.0
6.800000000000001,compartilhado,0.5631661326943297,0.0,0.5631661326943297,0.0,0.0,0.0
6.9,compartilhado,0.5725231677999884,0.0,0.5725231677999884,0.0,0.0,0.0
7.0,compartilhado,0.5748313033710505,0.0,0.5748313033710505,0.0,0.0,0.0
7.1000000000000005,compartilhado,0.5850925791817511,0.0,0.5850925791817511,0.0,0.0,0.0
7.2,compartilhado,0.5982444768257239,0.0,0.5982444768257239,0.0,0.0,0.0
7.300000000000001,compartilhado,0.6072169987396485,0.0,0.6072169987396485,0.0,0.0,0.0
7.4,compartilhado,0.6095185930076682,0.0,0.6095185930076682,0.0,0.0,0.0
7.5,compartilhado,0.6077509663218239,0.0,0.6077509663218239,0.0,0.0,0.0
7.6000000000000005,compartilhado,0.6000112383776525,0.0,0.6000112383776525,0.0,0.0,0.0
7.7,compartilhado,0.5920868436960429,0.0,0.5920868436960429,0.0,0.0,0.0
7.800000000000001,compartilhado,0.590959881045551,0.0,0.590959881045551,0.0,0.0,0.0
7.9,compartilhado,0.5910412939123557,0.0,0.5910412939123557,0.0,0.0,0.0
8.0,compartilhado,0.5962166192320701,0.1111111111111111,0.6239943970098479,0.0,0.3333333333333333,0.0
8.1,compartilhado,0.6025669451423085,0.1111111111111111,0.6303447229200863,0.0,0.3333333333333333,0.0
8.200000000000001,compartilhado,0.6050083552935223,0.16666666666666666,0.6466750219601889,0.0,0.5,0.0
8.3,compartilhado,0.6012523080523878,0.16666666666666666,0.6429189747190545,0.0,0.5,0.0
8.4,compartilhado,0.5906542734332442,0.16666666666666666,0.6323209400999108,0.0,0.5,0.0
8.5,compartilhado,0.5677983937048647,0.16666666666666666,0.6094650603715314,0.0,0.5,0.0
8.6,compartilhado,0.5565124762775332,0.2222222222222222,0.6120680318330888,0.0,0.6666666666666666,0.0
8.700000000000001,compartilhado,0.560648411878637,0.2222222222222222,0.6162039674341926,0.0,0.6666666666666666,0.0
8.8,compartilhado,0.5676733867449015,0.2222222222222222,0.6232289423004571,0.0,0.6666666666666666,0.0
8.9,compartilhado,0.5808098563615268,0.2222222222222222,0.6363654119170824,0.0,0.6666666666666666,0.0
9.0,compartilhado,0.5843221356617506,0.2777777777777778,0.653766580106195,0.0,0.8333333333333334,0.0
9.1,compartilhado,0.5854285066541031,0.2777777777777778,0.6548729510985475,0.0,0.8333333333333334,0.0
9.200000000000001,compartilhado,0.5844527976800081,0.2777777777777778,0.6538972421244525,0.0,0.8333333333333334,0.0
9.3,compartilhado,0.5791602989921004,0.2777777777777778,0.6486047434365448,0.0,0.8333333333333334,0.0
9.4,compartilhado,0.574896724033939,0.2777777777777778,0.6443411684783834,0.0,0.8333333333333334,0.0
9.5,compartilhado,0.5669137647298509,0.2777777777777778,0.6363582091742953,0.0,0.8333333333333334,0.0
9.600000000000001,compartilhado,0.5664665742606335,0.2777777777777778,0.6359110187050779,0.0,0.8333333333333334,0.0
9.700000000000001,compartilhado,0.5714234988935819,0.2777777777777778,0.6408679433380263,0.0,0.8333333333333334,0.0
9.8,compartilhado,0.567463599034169,0.2777777777777778,0.6369080434786134,0.0,0.8333333333333334,0.0
9.9,compartilhado,0.5635548062664562,0.2777777777777778,0.6329992507109006,0.0,0.8333333333333334,0.0
10.0,compartilhado,0.5627253524186094,0.2777777777777778,0.6321697968630539,0.0,0.8333333333333334,0.0
10.100000000000001,compartilhado,0.5534265547832518,0.2777777777777778,0.6228709992276962,0.0,0.8333333333333334,0.0
10.200000000000001,compartilhado,0.5593956721168326,0.2777777777777778,0.628840116561277,0.0,0.8333333333333334,0.0
10.3,compartilhado,0.5654861406721846,0.2777777777777778,0.634930585116629,0.0,0.8333333333333334,0.0
10.4,compartilhado,0.5718122531142156,0.2777777777777778,0.64125669755866,0.0,0.8333333333333334,0.0
10.5,compartilhado,0.5763340439939092,0.2777777777777778,0.6457784884383536,0.0,0.8333333333333334,0.0
10.600000000000001,compartilhado,0.5735452012779368,0.2777777777777778,0.6429896457223813,0.0,0.8333333333333334,0.0
10.700000000000001,compartilhado,0.5682423042288106,0.2777777777777778,0.637686748673255,0.0,0.8333333333333334,0.0
10.8,compartilhado,0.5805641119578308,0.2777777777777778,0.6500085564022752,0.0,0.8333333333333334,0.0
10.9,compartilhado,0.5836318437345208,0.3333333333333333,0.6669651770678542,0.0,1.0,0.0
11.0,compartilhado,0.5884475330569477,0.3333333333333333,0.6717808663902811,0.0,1.0,0.0
11.100000000000001,compartilhado,0.5992918589381567,0.3333333333333333,0.6826251922714901,0.0,1.0,0.0
11.200000000000001,compartilhado,0.6074922121475251,0.3333333333333333,0.6908255454808585,0.0,1.0,0.0
11.3,compartilhado,0.6115424130329131,0.3333333333333333,0.6948757463662465,0.0,1.0,0.0
11.4,compartilhado,0.6222080682207315,0.3333333333333333,0.7055414015540649,0.0,1.0,0.0
11.5,compartilhado,0.6289284513621402,0.3333333333333333,0.7122617846954735,0.0,1.0,0.0
11.600000000000001,compartilhado,0.6335411684620619,0.3333333333333333,0.7168745017953952,0.0,1.0,0.0
11.700000000000001,compartilhado,0.6344750507811056,0.3333333333333333,0.7178083841144389,0.0,1.0,0.0
11.8,compartilhado,0.6321751766782046,0.3333333333333333,0.7155085100115379,0.0,1.0,0.0
11.9,compartilhado,0.630080732333883,0.3333333333333333,0.7134140656672163,0.0,1.0,0.0
12.0,compartilhado,0.6310435228480862,0.3333333333333333,0.7143768561814196,0.0,1.0,0.0
12.100000000000001,compartilhado,0.6319654049189184,0.3333333333333333,0.7152987382522518,0.0,1.0,0.0
12.200000000000001,compartilhado,0.6341227438879393,0.3333333333333333,0.7174560772212727,0.0,1.0,0.0
12.3,compartilhado,0.6286640496711641,0.3333333333333333,0.7119973830044974,0.0,1.0,0.0
12.4,compartilhado,0.6181226392923321,0.3333333333333333,0.7014559726256655,0.0,1.0,0.0
12.5,compartilhado,0.6094692520647724,0.3333333333333333,0.6928025853981058,0.0,1.0,0.0
12.600000000000001,compartilhado,0.607229610018012,0.3333333333333333,0.6905629433513454,0.0,1.0,0.0
12.700000000000001,compartilhado,0.6141105667095443,0.3333333333333333,0.6974439000428777,0.0,1.0,0.0
12.8,compartilhado,0.6171733203266788,0.3333333333333333,0.7005066536600122,0.0,1.0,0.0
12.9,compartilhado,0.6156441953488574,0.3333333333333333,0.6989775286821908,0.0,1.0,0.0
13.0,compartilhado,0.6092678137902999,0.3333333333333333,0.6926011471236333,0.0,1.0,0.0
13.100000000000001,compartilhado,0.6046601157327048,0.3333333333333333,0.6879934490660382,0.0,1.0,0.0
13.200000000000001,compartilhado,0.6044822657919059,0.3333333333333333,0.6878155991252393,0.0,1.0,0.0
13.3,compartilhado,0.6022124422219312,0.3333333333333333,0.6855457755552645,0.0,1.0,0.0
13.4,compartilhado,0.5953805146939494,0.3333333333333333,0.6787138480272827,0.0,1.0,0.0
13.5,compartilhado,0.596362338241334,0.3333333333333333,0.6796956715746674,0.0,1.0,0.0
13.600000000000001,compartilhado,0.6023774114114483,0.3333333333333333,0.6857107447447817,0.0,1.0,0.0
13.700000000000001,compartilhado,0.6026486945573025,0.3333333333333333,0.6859820278906359,0.0,1.0,0.0
13.8,compartilhado,0.6012684234932187,0.3333333333333333,0.6846017568265521,0.0,1.0,0.0
13.9,compartilhado,0.6022015451153956,0.3333333333333333,0.685534878448729,0.0,1.0,0.0
14.0,compartilhado,0.5996212935468712,0.3333333333333333,0.6829546268802046,0.0,1.0,0.0
14.100000000000001,compartilhado,0.6084555511682733,0.3333333333333333,0.6917888845016067,0.0,1.0,0.0
14.200000000000001,compartilhado,0.6137715830027071,0.3333333333333333,0.6971049163360404,0.0,1.0,0.0
14.3,compartilhado,0.615651657178843,0.3333333333333333,0.6989849905121763,0.0,1.0,0.0
14.4,compartilhado,0.6201798739098426,0.3333333333333333,0.703513207243176,0.0,1.0,0.0
14.5,compartilhado,0.6231925381003729,0.3333333333333333,0.7065258714337063,0.0,1.0,0.0
14.600000000000001,compartilhado,0.6218197826857307,0.3333333333333333,0.705153116019064,0.0,1.0,0.0
14.700000000000001,compartilhado,0.6165874748303836,0.3333333333333333,0.6999208081637169,0.0,1.0,0.0
14.8,compartilhado,0.5985528705134587,0.3333333333333333,0.6818862038467921,0.0,1.0,0.0
14.9,compartilhado,0.6008363262267115,0.3333333333333333,0.6841696595600448,0.0,1.0,0.0
15.0,compartilhado,0.6163232785152645,0.3333333333333333,0.6996566118485978,0.0,1.0,0.0
15.100000000000001,compartilhado,0.6227517716461257,0.3333333333333333,0.7060851049794591,0.0,1.0,0.0
15.200000000000001,compartilhado,0.6176109416996375,0.3333333333333333,0.7009442750329709,0.0,1.0,0.0
15.3,compartilhado,0.6145727115277618,0.3333333333333333,0.6979060448610952,0.0,1.0,0.0
15.4,compartilhado,0.6344632507825217,0.3333333333333333,0.7177965841158551,0.0,1.0,0.0
15.5,compartilhado,0.6442731707281885,0.3333333333333333,0.7276065040615218,0.0,1.0,0.0
15.600000000000001,compartilhado,0.6452829932662784,0.3333333333333333,0.7286163265996117,0.0,1.0,0.0
15.700000000000001,compartilhado,0.6396907842595444,0.3333333333333333,0.7230241175928778,0.0,1.0,0.0
15.8,compartilhado,0.6324609658037618,0.3333333333333333,0.7157942991370951,0.0,1.0,0.0
15.9,compartilhado,0.6307641790061297,0.3333333333333333,0.7140975123394631,0.0,1.0,0.0
16.0,compartilhado,0.6287261370508151,0.3333333333333333,0.7120594703841485,0.0,1.0,0.0
16.1,compartilhado,0.6302612643191429,0.3333333333333333,0.7135945976524762,0.0,1.0,0.0
16.2,compartilhado,0.6337016362190421,0.3333333333333333,0.7170349695523754,0.0,1.0,0.0
16.3,compartilhado,0.6315706812437233,0.3333333333333333,0.7149040145770567,0.0,1.0,0.0
16.400000000000002,compartilhado,0.6196386167469833,0.3333333333333333,0.7029719500803167,0.0,1.0,0.0
16.5,compartilhado,0.6261743187745278,0.3333333333333333,0.7095076521078612,0.0,1.0,0.0
16.6,compartilhado,0.6306066653682897,0.3333333333333333,0.7139399987016231,0.0,1.0,0.0
16.7,compartilhado,0.630568224717584,0.3333333333333333,0.7139015580509174,0.0,1.0,0.0
16.8,compartilhado,0.6316655981697034,0.3333333333333333,0.7149989315030367,0.0,1.0,0.0
16.900000000000002,compartilhado,0.6337833559600649,0.3333333333333333,0.7171166892933982,0.0,1.0,0.0
17.0,compartilhado,0.6401420032473009,0.3333333333333333,0.7234753365806342,0.0,1.0,0.0
17.1,compartilhado,0.6422506612748595,0.3333333333333333,0.7255839946081929,0.0,1.0,0.0
17.2,compartilhado,0.6435519281765384,0.3333333333333333,0.7268852615098718,0.0,1.0,0.0
17.3,compartilhado,0.6401661081649931,0.3333333333333333,0.7234994414983265,0.0,1.0,0.0
17.400000000000002,compartilhado,0.6458431027048733,0.3333333333333333,0.7291764360382067,0.0,1.0,0.0
17.5,compartilhado,0.6458614738131577,0.3333333333333333,0.7291948071464911,0.0,1.0,0.0
17.6,compartilhado,0.6418388484276225,0.3333333333333333,0.7251721817609559,0.0,1.0,0.0
17.7,compartilhado,0.6322391776050528,0.3333333333333333,0.7155725109383861,0.0,1.0,0.0
17.8,compartilhado,0.616418053561338,0.3333333333333333,0.6997513868946714,0.0,1.0,0.0
17.900000000000002,compartilhado,0.6182717528035079,0.3333333333333333,0.7016050861368412,0.0,1.0,0.0
18.0,compartilhado,0.6316666947169816,0.3333333333333333,0.7150000280503149,0.0,1.0,0.0
18.1,compartilhado,0.6416181114083831,0.3333333333333333,0.7249514447417165,0.0,1.0,0.0
18.2,compartilhado,0.6509012049094728,0.3333333333333333,0.7342345382428062,0.0,1.0,0.0
18.3,compartilhado,0.6599487711984162,0.3333333333333333,0.7432821045317496,0.0,1.0,0.0
18.400000000000002,compartilhado,0.667067447218384,0.3333333333333333,0.7504007805517173,0.0,1.0,0.0
18.5,compartilhado,0.6698983092846406,0.3333333333333333,0.7532316426179739,0.0,1.0,0.0
18.6,compartilhado,0.6697626992359091,0.3333333333333333,0.7530960325692425,0.0,1.0,0.0
18.7,compartilhado,0.6768432253996153,0.3333333333333333,0.7601765587329486,0.0,1.0,0.0
18.8,compartilhado,0.6815450582961038,0.3333333333333333,0.7648783916294372,0.0,1.0,0.0
18.900000000000002,compartilhado,0.6844430115306923,0.3333333333333333,0.7677763448640257,0.0,1.0,0.0
19.0,compartilhado,0.6833990634685225,0.3333333333333333,0.7667323968018559,0.0,1.0,0.0
19.1,compartilhado,0.6742517527041926,0.3333333333333333,0.757585086037526,0.0,1.0,0.0
19.200000000000003,compartilhado,0.6613391160177297,0.3333333333333333,0.744672449351063,0.0,1.0,0.0
19.3,compartilhado,0.6481019779843556,0.3333333333333333,0.731435311317689,0.0,1.0,0.0
19.400000000000002,compartilhado,0.6391073720386377,0.3333333333333333,0.722440705371971,0.0,1.0,0.0
19.5,compartilhado,0.6331673592117916,0.3333333333333333,0.7165006925451249,0.0,1.0,0.0
19.6,compartilhado,0.6286749145312382,0.3333333333333333,0.7120082478645716,0.0,1.0,0.0
19.700000000000003,compartilhado,0.6278675750312545,0.3333333333333333,0.7112009083645878,0.0,1.0,0.0
19.8,compartilhado,0.6268429628033553,0.3333333333333333,0.7101762961366886,0.0,1.0,0.0
19.900000000000002,compartilhado,0.6186865326140077,0.3333333333333333,0.7020198659473411,0.0,1.0,0.0
20.0,compartilhado,0.615991047779293,0.3333333333333333,0.6993243811126264,0.0,1.0,0.0
20.1,compartilhado,0.622978501997283,0.3333333333333333,0.7063118353306164,0.0,1.0,0.0
20.200000000000003,compartilhado,0.6258311084895257,0.3333333333333333,0.7091644418228591,0.0,1.0,0.0
20.3,compartilhado,0.6249420971073402,0.3333333333333333,0.7082754304406735,0.0,1.0,0.0
20.400000000000002,compartilhado,0.6145023763598231,0.3333333333333333,0.6978357096931564,0.0,1.0,0.0
20.5,compartilhado,0.6118201097828528,0.3333333333333333,0.6951534431161862,0.0,1.0,0.0
20.6,compartilhado,0.6211678180958767,0.3333333333333333,0.7045011514292101,0.0,1.0,0.0
20.700000000000003,compartilhado,0.6288850783818457,0.3333333333333333,0.7122184117151791,0.0,1.0,0.0
20.8,compartilhado,0.6296761474310292,0.3333333333333333,0.7130094807643625,0.0,1.0,0.0
20.900000000000002,compartilhado,0.6271581411729316,0.3333333333333333,0.7104914745062649,0.0,1.0,0.0
21.0,compartilhado,0.6287894161606825,0.3333333333333333,0.7121227494940159,0.0,1.0,0.0
21.1,compartilhado,0.6387105049451474,0.3333333333333333,0.7220438382784807,0.0,1.0,0.0
21.200000000000003,compartilhado,0.637732335282152,0.3333333333333333,0.7210656686154854,0.0,1.0,0.0
21.3,compartilhado,0.6315790527052186,0.3333333333333333,0.714912386038552,0.0,1.0,0.0
21.400000000000002,compartilhado,0.6218935680236776,0.3333333333333333,0.7052269013570109,0.0,1.0,0.0
21.5,compartilhado,0.6312178916414393,0.3333333333333333,0.7145512249747726,0.0,1.0,0.0
21.6,compartilhado,0.6457722045004638,0.3333333333333333,0.7291055378337972,0.0,1.0,0.0
21.700000000000003,compartilhado,0.656231103566586,0.3333333333333333,0.7395644368999194,0.0,1.0,0.0
21.8,compartilhado,0.6620606853805899,0.3333333333333333,0.7453940187139233,0.0,1.0,0.0
21.900000000000002,compartilhado,0.6690599821729588,0.3333333333333333,0.7523933155062922,0.0,1.0,0.0
22.0,compartilhado,0.6679014542459282,0.3333333333333333,0.7512347875792615,0.0,1.0,0.0
22.1,compartilhado,0.6580328754099362,0.3333333333333333,0.7413662087432695,0.0,1.0,0.0
22.200000000000003,compartilhado,0.6536086194977672,0.3333333333333333,0.7369419528311005,0.0,1.0,0.0
22.3,compartilhado,0.6552039716309331,0.3333333333333333,0.7385373049642665,0.0,1.0,0.0
